Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
293,8,55,41. Dive,14. PILLOWTALK,55. Paradise,38. Boyfriend,51. Young and Beautiful,5. A Thousand Years,8. Mystery of Love,1. Rosemary,4. Just the Way You Are
294,36,55,33. Rolling in the Deep,53. Next To Me,15. I Told You Things,51. Young and Beautiful,55. Paradise,41. Dive,27. Beneath Your Beautiful,17. Felices los 4,36. New Romantics (Taylor's Version)
295,25,42,22. Heat Above,42. Sugar,13. That’s So True,25. Skin and Bones,35. Nonsense,28. Never Let Me Go,21. Can Old Lovers Ever Just Be Friends?,7. Let Her Go,33. Rolling in the Deep
296,30,53,2. All of Me,19. Cosmic Love,42. Sugar,9. Grenade,11. Rewrite The Stars,48. Payphone,30. Adore You,47. A Sky Full Of Stars,53. Next To Me
297,16,55,27. Beneath Your Beautiful,48. Payphone,34. Levitating,11. Rewrite The Stars,13. That’s So True,16. Worldwide,33. Rolling in the Deep,55. Paradise,29. Adventure Of A Lifetime
298,35,52,44. Marry You,49. Treat You Better,42. Sugar,52. Just Give Me A Reason,23. All Too Well (Taylor's Version),39. One Thing,13. That’s So True,34. Levitating,35. Nonsense
299,32,54,54. Jealous,8. Mystery of Love,41. Dive,39. One Thing,"37. 10,000 Hours",23. All Too Well (Taylor's Version),27. Beneath Your Beautiful,32. Stay,2. All of Me
300,25,54,17. Felices los 4,50. Ordinary,54. Jealous,12. Another Love,10. Love Someone,25. Skin and Bones,36. New Romantics (Taylor's Version),19. Cosmic Love,27. Beneath Your Beautiful
301,45,55,6. I Wanna Be Yours,3. Perfect,45. Story of My Life,12. Another Love,51. Young and Beautiful,43. Mirrors,49. Treat You Better,55. Paradise,35. Nonsense
302,38,50,35. Nonsense,24. Die For You,50. Ordinary,33. Rolling in the Deep,49. Treat You Better,48. Payphone,38. Boyfriend,14. PILLOWTALK,6. I Wanna Be Yours
303,27,52,21. Can Old Lovers Ever Just Be Friends?,27. Beneath Your Beautiful,20. Fire On Fire,32. Stay,39. One Thing,34. Levitating,"37. 10,000 Hours",52. Just Give Me A Reason,15. I Told You Things
304,25,50,18. Can't Remember to Forget You,39. One Thing,21. Can Old Lovers Ever Just Be Friends?,38. Boyfriend,5. A Thousand Years,25. Skin and Bones,50. Ordinary,42. Sugar,24. Die For You
305,39,54,9. Grenade,8. Mystery of Love,41. Dive,50. Ordinary,39. One Thing,"37. 10,000 Hours",54. Jealous,11. Rewrite The Stars,24. Die For You
306,27,52,8. Mystery of Love,27. Beneath Your Beautiful,4. Just the Way You Are,52. Just Give Me A Reason,29. Adventure Of A Lifetime,32. Stay,46. Love Me Like You Do,51. Young and Beautiful,26. Work Song
307,22,54,19. Cosmic Love,50. Ordinary,54. Jealous,45. Story of My Life,42. Sugar,31. Love On Top,5. A Thousand Years,22. Heat Above,8. Mystery of Love
308,15,51,45. Story of My Life,34. Levitating,7. Let Her Go,2. All of Me,51. Young and Beautiful,1. Rosemary,48. Payphone,29. Adventure Of A Lifetime,15. I Told You Things
309,35,46,35. Nonsense,46. Love Me Like You Do,6. I Wanna Be Yours,19. Cosmic Love,29. Adventure Of A Lifetime,"37. 10,000 Hours",33. Rolling in the Deep,18. Can't Remember to Forget You,42. Sugar
310,32,51,51. Young and Beautiful,14. PILLOWTALK,16. Worldwide,25. Skin and Bones,30. Adore You,49. Treat You Better,12. Another Love,32. Stay,3. Perfect
311,17,48,36. New Romantics (Taylor's Version),48. Payphone,18. Can't Remember to Forget You,26. Work Song,39. One Thing,33. Rolling in the Deep,2. All of Me,17. Felices los 4,7. Let Her Go
312,26,54,47. A Sky Full Of Stars,6. I Wanna Be Yours,26. Work Song,21. Can Old Lovers Ever Just Be Friends?,27. Beneath Your Beautiful,18. Can't Remember to Forget You,48. Payphone,54. Jealous,4. Just the Way You Are
313,31,52,52. Just Give Me A Reason,36. New Romantics (Taylor's Version),24. Die For You,23. All Too Well (Taylor's Version),44. Marry You,2. All of Me,18. Can't Remember to Forget You,3. Perfect,31. Love On Top
314,11,54,39. One Thing,7. Let Her Go,2. All of Me,54. Jealous,11. Rewrite The Stars,35. Nonsense,20. Fire On Fire,3. Perfect,10. Love Someone
315,36,40,36. New Romantics (Taylor's Version),10. Love Someone,5. A Thousand Years,25. Skin and Bones,34. Levitating,40. It's Not Living (If It's Not With You),17. Felices los 4,38. Boyfriend,26. Work Song
316,29,52,36. New Romantics (Taylor's Version),19. Cosmic Love,17. Felices los 4,27. Beneath Your Beautiful,48. Payphone,29. Adventure Of A Lifetime,2. All of Me,52. Just Give Me A Reason,6. I Wanna Be Yours
317,30,54,54. Jealous,35. Nonsense,17. Felices los 4,27. Beneath Your Beautiful,25. Skin and Bones,36. New Romantics (Taylor's Version),30. Adore You,29. Adventure Of A Lifetime,3. Perfect
318,45,54,45. Story of My Life,54. Jealous,"37. 10,000 Hours",44. Marry You,48. Payphone,17. Felices los 4,43. Mirrors,50. Ordinary,53. Next To Me
319,30,45,2. All of Me,33. Rolling in the Deep,45. Story of My Life,20. Fire On Fire,40. It's Not Living (If It's Not With You),4. Just the Way You Are,30. Adore You,25. Skin and Bones,41. Dive
320,19,49,11. Rewrite The Stars,26. Work Song,22. Heat Above,10. Love Someone,49. Treat You Better,5. A Thousand Years,19. Cosmic Love,18. Can't Remember to Forget You,28. Never Let Me Go
321,19,30,17. Felices los 4,9. Grenade,19. Cosmic Love,30. Adore You,24. Die For You,3. Perfect,8. Mystery of Love,23. All Too Well (Taylor's Version),11. Rewrite The Stars
322,32,55,21. Can Old Lovers Ever Just Be Friends?,32. Stay,53. Next To Me,48. Payphone,16. Worldwide,19. Cosmic Love,55. Paradise,23. All Too Well (Taylor's Version),40. It's Not Living (If It's Not With You)
323,30,52,15. I Told You Things,44. Marry You,52. Just Give Me A Reason,31. Love On Top,4. Just the Way You Are,48. Payphone,10. Love Someone,30. Adore You,11. Rewrite The Stars
324,26,55,55. Paradise,34. Levitating,30. Adore You,18. Can't Remember to Forget You,53. Next To Me,28. Never Let Me Go,22. Heat Above,5. A Thousand Years,26. Work Song
325,31,44,44. Marry You,41. Dive,31. Love On Top,28. Never Let Me Go,"37. 10,000 Hours",6. I Wanna Be Yours,36. New Romantics (Taylor's Version),30. Adore You,11. Rewrite The Stars
326,37,54,28. Never Let Me Go,24. Die For You,53. Next To Me,8. Mystery of Love,"37. 10,000 Hours",1. Rosemary,43. Mirrors,54. Jealous,46. Love Me Like You Do
327,20,53,53. Next To Me,8. Mystery of Love,14. PILLOWTALK,10. Love Someone,16. Worldwide,20. Fire On Fire,25. Skin and Bones,49. Treat You Better,51. Young and Beautiful
328,20,51,20. Fire On Fire,44. Marry You,41. Dive,7. Let Her Go,21. Can Old Lovers Ever Just Be Friends?,23. All Too Well (Taylor's Version),10. Love Someone,6. I Wanna Be Yours,51. Young and Beautiful
329,32,48,27. Beneath Your Beautiful,39. One Thing,21. Can Old Lovers Ever Just Be Friends?,45. Story of My Life,12. Another Love,6. I Wanna Be Yours,47. A Sky Full Of Stars,48. Payphone,32. Stay
330,36,54,50. Ordinary,49. Treat You Better,2. All of Me,54. Jealous,23. All Too Well (Taylor's Version),11. Rewrite The Stars,44. Marry You,5. A Thousand Years,36. New Romantics (Taylor's Version)
331,16,42,20. Fire On Fire,32. Stay,16. Worldwide,40. It's Not Living (If It's Not With You),29. Adventure Of A Lifetime,5. A Thousand Years,24. Die For You,42. Sugar,15. I Told You Things
332,41,48,41. Dive,19. Cosmic Love,22. Heat Above,21. Can Old Lovers Ever Just Be Friends?,12. Another Love,48. Payphone,31. Love On Top,45. Story of My Life,34. Levitating
333,31,43,22. Heat Above,28. Never Let Me Go,43. Mirrors,5. A Thousand Years,31. Love On Top,41. Dive,40. It's Not Living (If It's Not With You),25. Skin and Bones,26. Work Song
334,27,51,22. Heat Above,20. Fire On Fire,29. Adventure Of A Lifetime,27. Beneath Your Beautiful,51. Young and Beautiful,40. It's Not Living (If It's Not With You),5. A Thousand Years,11. Rewrite The Stars,32. Stay
335,46,54,3. Perfect,54. Jealous,34. Levitating,10. Love Someone,48. Payphone,51. Young and Beautiful,46. Love Me Like You Do,33. Rolling in the Deep,2. All of Me
336,29,35,35. Nonsense,7. Let Her Go,11. Rewrite The Stars,22. Heat Above,33. Rolling in the Deep,16. Worldwide,19. Cosmic Love,12. Another Love,29. Adventure Of A Lifetime
337,25,53,25. Skin and Bones,2. All of Me,19. Cosmic Love,17. Felices los 4,3. Perfect,31. Love On Top,20. Fire On Fire,53. Next To Me,32. Stay
338,25,55,3. Perfect,2. All of Me,55. Paradise,52. Just Give Me A Reason,27. Beneath Your Beautiful,30. Adore You,1. Rosemary,11. Rewrite The Stars,25. Skin and Bones
339,24,45,12. Another Love,16. Worldwide,24. Die For You,25. Skin and Bones,21. Can Old Lovers Ever Just Be Friends?,22. Heat Above,29. Adventure Of A Lifetime,45. Story of My Life,5. A Thousand Years
340,42,52,"37. 10,000 Hours",49. Treat You Better,36. New Romantics (Taylor's Version),42. Sugar,46. Love Me Like You Do,48. Payphone,33. Rolling in the Deep,38. Boyfriend,52. Just Give Me A Reason
341,18,42,18. Can't Remember to Forget You,13. That’s So True,14. PILLOWTALK,42. Sugar,38. Boyfriend,22. Heat Above,19. Cosmic Love,33. Rolling in the Deep,20. Fire On Fire
342,48,55,4. Just the Way You Are,29. Adventure Of A Lifetime,49. Treat You Better,5. A Thousand Years,48. Payphone,55. Paradise,53. Next To Me,1. Rosemary,30. Adore You
343,23,39,8. Mystery of Love,"37. 10,000 Hours",28. Never Let Me Go,18. Can't Remember to Forget You,23. All Too Well (Taylor's Version),22. Heat Above,39. One Thing,1. Rosemary,29. Adventure Of A Lifetime
344,32,52,26. Work Song,32. Stay,19. Cosmic Love,52. Just Give Me A Reason,41. Dive,40. It's Not Living (If It's Not With You),42. Sugar,49. Treat You Better,30. Adore You
345,40,55,42. Sugar,20. Fire On Fire,19. Cosmic Love,55. Paradise,17. Felices los 4,40. It's Not Living (If It's Not With You),36. New Romantics (Taylor's Version),50. Ordinary,27. Beneath Your Beautiful
346,31,42,31. Love On Top,8. Mystery of Love,7. Let Her Go,27. Beneath Your Beautiful,16. Worldwide,42. Sugar,6. I Wanna Be Yours,33. Rolling in the Deep,11. Rewrite The Stars
347,34,51,31. Love On Top,11. Rewrite The Stars,34. Levitating,30. Adore You,40. It's Not Living (If It's Not With You),50. Ordinary,51. Young and Beautiful,33. Rolling in the Deep,7. Let Her Go
348,23,45,8. Mystery of Love,45. Story of My Life,33. Rolling in the Deep,16. Worldwide,3. Perfect,23. All Too Well (Taylor's Version),36. New Romantics (Taylor's Version),38. Boyfriend,32. Stay
349,45,55,15. I Told You Things,22. Heat Above,55. Paradise,45. Story of My Life,29. Adventure Of A Lifetime,28. Never Let Me Go,36. New Romantics (Taylor's Version),52. Just Give Me A Reason,20. Fire On Fire
350,24,47,2. All of Me,27. Beneath Your Beautiful,24. Die For You,28. Never Let Me Go,3. Perfect,14. PILLOWTALK,41. Dive,47. A Sky Full Of Stars,23. All Too Well (Taylor's Version)
351,21,49,3. Perfect,41. Dive,22. Heat Above,5. A Thousand Years,21. Can Old Lovers Ever Just Be Friends?,14. PILLOWTALK,42. Sugar,25. Skin and Bones,49. Treat You Better
352,39,52,52. Just Give Me A Reason,23. All Too Well (Taylor's Version),2. All of Me,51. Young and Beautiful,4. Just the Way You Are,43. Mirrors,20. Fire On Fire,39. One Thing,13. That’s So True
353,29,38,29. Adventure Of A Lifetime,18. Can't Remember to Forget You,23. All Too Well (Taylor's Version),30. Adore You,38. Boyfriend,21. Can Old Lovers Ever Just Be Friends?,19. Cosmic Love,32. Stay,"37. 10,000 Hours"
354,9,54,23. All Too Well (Taylor's Version),27. Beneath Your Beautiful,54. Jealous,10. Love Someone,12. Another Love,47. A Sky Full Of Stars,3. Perfect,2. All of Me,9. Grenade
355,28,52,27. Beneath Your Beautiful,34. Levitating,14. PILLOWTALK,52. Just Give Me A Reason,18. Can't Remember to Forget You,28. Never Let Me Go,5. A Thousand Years,44. Marry You,19. Cosmic Love
356,49,55,5. A Thousand Years,55. Paradise,28. Never Let Me Go,50. Ordinary,39. One Thing,49. Treat You Better,51. Young and Beautiful,23. All Too Well (Taylor's Version),32. Stay
357,27,53,22. Heat Above,34. Levitating,18. Can't Remember to Forget You,46. Love Me Like You Do,53. Next To Me,4. Just the Way You Are,6. I Wanna Be Yours,14. PILLOWTALK,27. Beneath Your Beautiful
358,19,45,15. I Told You Things,12. Another Love,19. Cosmic Love,36. New Romantics (Taylor's Version),45. Story of My Life,41. Dive,44. Marry You,1. Rosemary,10. Love Someone
359,44,50,32. Stay,45. Story of My Life,47. A Sky Full Of Stars,44. Marry You,8. Mystery of Love,28. Never Let Me Go,16. Worldwide,50. Ordinary,39. One Thing
360,21,30,2. All of Me,30. Adore You,19. Cosmic Love,28. Never Let Me Go,17. Felices los 4,29. Adventure Of A Lifetime,21. Can Old Lovers Ever Just Be Friends?,15. I Told You Things,10. Love Someone
361,11,39,39. One Thing,18. Can't Remember to Forget You,9. Grenade,10. Love Someone,15. I Told You Things,11. Rewrite The Stars,23. All Too Well (Taylor's Version),32. Stay,6. I Wanna Be Yours
362,23,55,55. Paradise,8. Mystery of Love,7. Let Her Go,13. That’s So True,10. Love Someone,23. All Too Well (Taylor's Version),24. Die For You,29. Adventure Of A Lifetime,42. Sugar
363,50,55,55. Paradise,6. I Wanna Be Yours,45. Story of My Life,13. That’s So True,31. Love On Top,51. Young and Beautiful,49. Treat You Better,50. Ordinary,9. Grenade
364,12,48,12. Another Love,8. Mystery of Love,7. Let Her Go,48. Payphone,24. Die For You,47. A Sky Full Of Stars,27. Beneath Your Beautiful,14. PILLOWTALK,"37. 10,000 Hours"
365,11,55,53. Next To Me,25. Skin and Bones,20. Fire On Fire,40. It's Not Living (If It's Not With You),22. Heat Above,55. Paradise,10. Love Someone,3. Perfect,11. Rewrite The Stars
366,22,53,7. Let Her Go,22. Heat Above,45. Story of My Life,53. Next To Me,16. Worldwide,32. Stay,27. Beneath Your Beautiful,6. I Wanna Be Yours,33. Rolling in the Deep
367,37,55,42. Sugar,7. Let Her Go,55. Paradise,"37. 10,000 Hours",33. Rolling in the Deep,3. Perfect,32. Stay,40. It's Not Living (If It's Not With You),39. One Thing
368,38,54,46. Love Me Like You Do,35. Nonsense,38. Boyfriend,41. Dive,43. Mirrors,23. All Too Well (Taylor's Version),54. Jealous,26. Work Song,24. Die For You
369,28,47,20. Fire On Fire,47. A Sky Full Of Stars,28. Never Let Me Go,46. Love Me Like You Do,23. All Too Well (Taylor's Version),3. Perfect,38. Boyfriend,19. Cosmic Love,17. Felices los 4
370,26,55,1. Rosemary,2. All of Me,55. Paradise,8. Mystery of Love,26. Work Song,32. Stay,42. Sugar,25. Skin and Bones,20. Fire On Fire
371,43,53,15. I Told You Things,43. Mirrors,24. Die For You,46. Love Me Like You Do,7. Let Her Go,30. Adore You,28. Never Let Me Go,13. That’s So True,53. Next To Me
372,34,49,27. Beneath Your Beautiful,47. A Sky Full Of Stars,1. Rosemary,46. Love Me Like You Do,12. Another Love,16. Worldwide,49. Treat You Better,32. Stay,34. Levitating
373,28,52,14. PILLOWTALK,28. Never Let Me Go,4. Just the Way You Are,10. Love Someone,29. Adventure Of A Lifetime,39. One Thing,52. Just Give Me A Reason,41. Dive,51. Young and Beautiful
374,32,53,30. Adore You,14. PILLOWTALK,32. Stay,46. Love Me Like You Do,2. All of Me,53. Next To Me,39. One Thing,47. A Sky Full Of Stars,40. It's Not Living (If It's Not With You)
375,36,55,1. Rosemary,2. All of Me,53. Next To Me,55. Paradise,5. A Thousand Years,43. Mirrors,31. Love On Top,36. New Romantics (Taylor's Version),16. Worldwide
376,34,55,4. Just the Way You Are,19. Cosmic Love,55. Paradise,34. Levitating,27. Beneath Your Beautiful,22. Heat Above,21. Can Old Lovers Ever Just Be Friends?,42. Sugar,7. Let Her Go
377,32,45,36. New Romantics (Taylor's Version),21. Can Old Lovers Ever Just Be Friends?,5. A Thousand Years,38. Boyfriend,6. I Wanna Be Yours,14. PILLOWTALK,30. Adore You,32. Stay,45. Story of My Life
378,16,55,24. Die For You,10. Love Someone,13. That’s So True,22. Heat Above,55. Paradise,44. Marry You,1. Rosemary,16. Worldwide,9. Grenade
379,21,53,26. Work Song,53. Next To Me,47. A Sky Full Of Stars,21. Can Old Lovers Ever Just Be Friends?,13. That’s So True,4. Just the Way You Are,35. Nonsense,34. Levitating,17. Felices los 4
380,26,41,34. Levitating,31. Love On Top,6. I Wanna Be Yours,30. Adore You,"37. 10,000 Hours",18. Can't Remember to Forget You,33. Rolling in the Deep,41. Dive,26. Work Song
381,31,48,48. Payphone,20. Fire On Fire,31. Love On Top,10. Love Someone,35. Nonsense,13. That’s So True,6. I Wanna Be Yours,47. A Sky Full Of Stars,17. Felices los 4
382,16,51,12. Another Love,16. Worldwide,3. Perfect,18. Can't Remember to Forget You,39. One Thing,45. Story of My Life,30. Adore You,51. Young and Beautiful,13. That’s So True
383,13,54,54. Jealous,4. Just the Way You Are,6. I Wanna Be Yours,29. Adventure Of A Lifetime,3. Perfect,49. Treat You Better,40. It's Not Living (If It's Not With You),13. That’s So True,39. One Thing
384,10,54,10. Love Someone,50. Ordinary,54. Jealous,3. Perfect,5. A Thousand Years,20. Fire On Fire,2. All of Me,46. Love Me Like You Do,43. Mirrors
385,36,55,27. Beneath Your Beautiful,"37. 10,000 Hours",36. New Romantics (Taylor's Version),55. Paradise,38. Boyfriend,24. Die For You,16. Worldwide,43. Mirrors,21. Can Old Lovers Ever Just Be Friends?
386,30,54,30. Adore You,3. Perfect,28. Never Let Me Go,42. Sugar,54. Jealous,12. Another Love,32. Stay,9. Grenade,38. Boyfriend
387,9,51,51. Young and Beautiful,5. A Thousand Years,6. I Wanna Be Yours,42. Sugar,9. Grenade,20. Fire On Fire,10. Love Someone,2. All of Me,15. I Told You Things
388,8,49,47. A Sky Full Of Stars,14. PILLOWTALK,8. Mystery of Love,17. Felices los 4,25. Skin and Bones,1. Rosemary,30. Adore You,49. Treat You Better,7. Let Her Go
389,10,54,12. Another Love,54. Jealous,3. Perfect,19. Cosmic Love,28. Never Let Me Go,7. Let Her Go,5. A Thousand Years,1. Rosemary,10. Love Someone
390,36,47,4. Just the Way You Are,47. A Sky Full Of Stars,33. Rolling in the Deep,43. Mirrors,27. Beneath Your Beautiful,38. Boyfriend,36. New Romantics (Taylor's Version),5. A Thousand Years,28. Never Let Me Go
391,20,50,20. Fire On Fire,18. Can't Remember to Forget You,13. That’s So True,1. Rosemary,36. New Romantics (Taylor's Version),8. Mystery of Love,25. Skin and Bones,11. Rewrite The Stars,50. Ordinary
392,16,45,41. Dive,6. I Wanna Be Yours,28. Never Let Me Go,31. Love On Top,14. PILLOWTALK,45. Story of My Life,42. Sugar,16. Worldwide,"37. 10,000 Hours"
393,28,48,29. Adventure Of A Lifetime,19. Cosmic Love,12. Another Love,31. Love On Top,39. One Thing,8. Mystery of Love,3. Perfect,48. Payphone,28. Never Let Me Go
394,38,55,44. Marry You,32. Stay,13. That’s So True,47. A Sky Full Of Stars,9. Grenade,14. PILLOWTALK,28. Never Let Me Go,38. Boyfriend,55. Paradise
395,40,53,44. Marry You,10. Love Someone,29. Adventure Of A Lifetime,1. Rosemary,53. Next To Me,51. Young and Beautiful,19. Cosmic Love,40. It's Not Living (If It's Not With You),30. Adore You
396,33,46,8. Mystery of Love,33. Rolling in the Deep,45. Story of My Life,46. Love Me Like You Do,22. Heat Above,25. Skin and Bones,21. Can Old Lovers Ever Just Be Friends?,30. Adore You,34. Levitating
397,20,55,18. Can't Remember to Forget You,4. Just the Way You Are,34. Levitating,1. Rosemary,55. Paradise,19. Cosmic Love,20. Fire On Fire,36. New Romantics (Taylor's Version),21. Can Old Lovers Ever Just Be Friends?
398,29,54,29. Adventure Of A Lifetime,4. Just the Way You Are,16. Worldwide,49. Treat You Better,54. Jealous,23. All Too Well (Taylor's Version),33. Rolling in the Deep,27. Beneath Your Beautiful,53. Next To Me
399,33,54,20. Fire On Fire,54. Jealous,47. A Sky Full Of Stars,39. One Thing,35. Nonsense,25. Skin and Bones,33. Rolling in the Deep,8. Mystery of Love,4. Just the Way You Are
400,20,39,9. Grenade,2. All of Me,20. Fire On Fire,19. Cosmic Love,5. A Thousand Years,32. Stay,39. One Thing,"37. 10,000 Hours",27. Beneath Your Beautiful
401,38,55,55. Paradise,"37. 10,000 Hours",12. Another Love,5. A Thousand Years,39. One Thing,38. Boyfriend,43. Mirrors,27. Beneath Your Beautiful,36. New Romantics (Taylor's Version)
402,39,55,41. Dive,55. Paradise,29. Adventure Of A Lifetime,44. Marry You,22. Heat Above,2. All of Me,28. Never Let Me Go,8. Mystery of Love,39. One Thing
403,21,42,19. Cosmic Love,"37. 10,000 Hours",41. Dive,21. Can Old Lovers Ever Just Be Friends?,9. Grenade,4. Just the Way You Are,17. Felices los 4,42. Sugar,18. Can't Remember to Forget You
404,21,53,27. Beneath Your Beautiful,15. I Told You Things,24. Die For You,13. That’s So True,21. Can Old Lovers Ever Just Be Friends?,22. Heat Above,48. Payphone,11. Rewrite The Stars,53. Next To Me
405,29,37,"37. 10,000 Hours",26. Work Song,2. All of Me,15. I Told You Things,29. Adventure Of A Lifetime,36. New Romantics (Taylor's Version),1. Rosemary,28. Never Let Me Go,30. Adore You
406,21,51,11. Rewrite The Stars,25. Skin and Bones,51. Young and Beautiful,21. Can Old Lovers Ever Just Be Friends?,16. Worldwide,45. Story of My Life,14. PILLOWTALK,3. Perfect,44. Marry You
407,23,52,19. Cosmic Love,23. All Too Well (Taylor's Version),15. I Told You Things,44. Marry You,49. Treat You Better,39. One Thing,52. Just Give Me A Reason,17. Felices los 4,21. Can Old Lovers Ever Just Be Friends?
408,43,52,19. Cosmic Love,4. Just the Way You Are,48. Payphone,47. A Sky Full Of Stars,36. New Romantics (Taylor's Version),52. Just Give Me A Reason,45. Story of My Life,43. Mirrors,27. Beneath Your Beautiful
409,25,47,19. Cosmic Love,47. A Sky Full Of Stars,25. Skin and Bones,45. Story of My Life,44. Marry You,13. That’s So True,42. Sugar,43. Mirrors,1. Rosemary
410,22,50,35. Nonsense,50. Ordinary,22. Heat Above,7. Let Her Go,42. Sugar,14. PILLOWTALK,36. New Romantics (Taylor's Version),2. All of Me,16. Worldwide
411,28,51,6. I Wanna Be Yours,49. Treat You Better,51. Young and Beautiful,22. Heat Above,27. Beneath Your Beautiful,34. Levitating,28. Never Let Me Go,41. Dive,7. Let Her Go
412,28,47,47. A Sky Full Of Stars,25. Skin and Bones,28. Never Let Me Go,31. Love On Top,6. I Wanna Be Yours,16. Worldwide,23. All Too Well (Taylor's Version),46. Love Me Like You Do,17. Felices los 4
413,27,53,24. Die For You,28. Never Let Me Go,9. Grenade,27. Beneath Your Beautiful,13. That’s So True,26. Work Song,53. Next To Me,35. Nonsense,40. It's Not Living (If It's Not With You)
414,11,52,52. Just Give Me A Reason,10. Love Someone,36. New Romantics (Taylor's Version),35. Nonsense,6. I Wanna Be Yours,8. Mystery of Love,23. All Too Well (Taylor's Version),11. Rewrite The Stars,39. One Thing
415,29,55,39. One Thing,29. Adventure Of A Lifetime,43. Mirrors,24. Die For You,20. Fire On Fire,55. Paradise,54. Jealous,7. Let Her Go,5. A Thousand Years
416,24,45,45. Story of My Life,25. Skin and Bones,38. Boyfriend,4. Just the Way You Are,24. Die For You,14. PILLOWTALK,1. Rosemary,36. New Romantics (Taylor's Version),40. It's Not Living (If It's Not With You)
417,35,41,30. Adore You,41. Dive,25. Skin and Bones,6. I Wanna Be Yours,17. Felices los 4,35. Nonsense,40. It's Not Living (If It's Not With You),20. Fire On Fire,26. Work Song
418,26,55,24. Die For You,55. Paradise,4. Just the Way You Are,30. Adore You,33. Rolling in the Deep,26. Work Song,40. It's Not Living (If It's Not With You),28. Never Let Me Go,23. All Too Well (Taylor's Version)
419,26,51,23. All Too Well (Taylor's Version),22. Heat Above,26. Work Song,42. Sugar,33. Rolling in the Deep,21. Can Old Lovers Ever Just Be Friends?,45. Story of My Life,40. It's Not Living (If It's Not With You),51. Young and Beautiful
420,34,55,27. Beneath Your Beautiful,40. It's Not Living (If It's Not With You),8. Mystery of Love,20. Fire On Fire,55. Paradise,34. Levitating,43. Mirrors,45. Story of My Life,15. I Told You Things
421,23,46,20. Fire On Fire,45. Story of My Life,24. Die For You,46. Love Me Like You Do,38. Boyfriend,39. One Thing,14. PILLOWTALK,23. All Too Well (Taylor's Version),12. Another Love
422,28,48,"37. 10,000 Hours",48. Payphone,5. A Thousand Years,42. Sugar,9. Grenade,47. A Sky Full Of Stars,23. All Too Well (Taylor's Version),28. Never Let Me Go,27. Beneath Your Beautiful
423,32,52,38. Boyfriend,6. I Wanna Be Yours,7. Let Her Go,21. Can Old Lovers Ever Just Be Friends?,20. Fire On Fire,52. Just Give Me A Reason,17. Felices los 4,32. Stay,30. Adore You
424,22,53,19. Cosmic Love,27. Beneath Your Beautiful,47. A Sky Full Of Stars,15. I Told You Things,22. Heat Above,2. All of Me,52. Just Give Me A Reason,33. Rolling in the Deep,53. Next To Me
425,41,54,41. Dive,34. Levitating,13. That’s So True,3. Perfect,30. Adore You,42. Sugar,40. It's Not Living (If It's Not With You),54. Jealous,47. A Sky Full Of Stars
426,22,54,22. Heat Above,54. Jealous,51. Young and Beautiful,15. I Told You Things,1. Rosemary,25. Skin and Bones,5. A Thousand Years,16. Worldwide,42. Sugar
427,13,48,29. Adventure Of A Lifetime,48. Payphone,6. I Wanna Be Yours,38. Boyfriend,46. Love Me Like You Do,41. Dive,5. A Thousand Years,13. That’s So True,8. Mystery of Love
428,31,51,49. Treat You Better,31. Love On Top,51. Young and Beautiful,48. Payphone,2. All of Me,26. Work Song,40. It's Not Living (If It's Not With You),8. Mystery of Love,21. Can Old Lovers Ever Just Be Friends?
429,40,51,40. It's Not Living (If It's Not With You),46. Love Me Like You Do,47. A Sky Full Of Stars,30. Adore You,5. A Thousand Years,51. Young and Beautiful,12. Another Love,48. Payphone,9. Grenade
430,34,53,53. Next To Me,46. Love Me Like You Do,5. A Thousand Years,18. Can't Remember to Forget You,36. New Romantics (Taylor's Version),35. Nonsense,34. Levitating,3. Perfect,9. Grenade
431,46,53,"37. 10,000 Hours",51. Young and Beautiful,46. Love Me Like You Do,45. Story of My Life,53. Next To Me,22. Heat Above,52. Just Give Me A Reason,19. Cosmic Love,11. Rewrite The Stars
432,35,53,45. Story of My Life,29. Adventure Of A Lifetime,11. Rewrite The Stars,14. PILLOWTALK,27. Beneath Your Beautiful,53. Next To Me,46. Love Me Like You Do,35. Nonsense,"37. 10,000 Hours"
433,21,47,20. Fire On Fire,44. Marry You,21. Can Old Lovers Ever Just Be Friends?,8. Mystery of Love,47. A Sky Full Of Stars,4. Just the Way You Are,26. Work Song,23. All Too Well (Taylor's Version),7. Let Her Go
434,32,50,6. I Wanna Be Yours,32. Stay,5. A Thousand Years,47. A Sky Full Of Stars,28. Never Let Me Go,13. That’s So True,50. Ordinary,26. Work Song,34. Levitating
435,25,53,13. That’s So True,14. PILLOWTALK,53. Next To Me,25. Skin and Bones,11. Rewrite The Stars,8. Mystery of Love,29. Adventure Of A Lifetime,50. Ordinary,5. A Thousand Years
436,31,51,15. I Told You Things,31. Love On Top,22. Heat Above,51. Young and Beautiful,26. Work Song,23. All Too Well (Taylor's Version),25. Skin and Bones,42. Sugar,35. Nonsense
437,26,54,42. Sugar,8. Mystery of Love,31. Love On Top,1. Rosemary,26. Work Song,13. That’s So True,54. Jealous,40. It's Not Living (If It's Not With You),10. Love Someone
