Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
247,21,42,30. Just the Two of Us,32. Total Eclipse of the Heart,12. What a Wonderful World,25. Don't Go Breaking My Heart,42. I Wanna Dance with Somebody,20. Ain't No Sunshine,15. Hey Jude,35. Still Loving You,21. Burning Love
248,30,45,2. Can't Help Falling in Love,40. Nothing's Gonna Change My Love for You,45. I Just Can't Stop Loving You,8. Unchained Melody,36. Purple Rain,7. LOVE,30. Just the Two of Us,"5. Oh, Pretty Woman ",35. Still Loving You
249,24,46,19. Imagine,24. Somebody To Love,8. Unchained Melody,39. Cheri Cheri Lady,37. I Just Called To Say I Love You,40. Nothing's Gonna Change My Love for You,46. Poison,35. Still Loving You,31. Every Breath You Take
250,22,43,23. Fernando,13. Happy Together,24. Somebody To Love,6. Everybody Loves Somebody,22. Mamma Mia,43. (I've Had) The Time of My Life,26. Wonderful Tonight,15. Hey Jude,25. Don't Go Breaking My Heart
251,22,41,41. Kiss,15. Hey Jude,39. Cheri Cheri Lady,10. Wouldn't It Be Nice,18. Sweet Caroline (Live),22. Mamma Mia,30. Just the Two of Us,28. You're the One That I Want,35. Still Loving You
252,22,40,35. Still Loving You,40. Nothing's Gonna Change My Love for You,25. Don't Go Breaking My Heart,8. Unchained Melody,36. Purple Rain,"5. Oh, Pretty Woman ",2. Can't Help Falling in Love,19. Imagine,22. Mamma Mia
253,21,38,13. Happy Together,21. Burning Love,22. Mamma Mia,7. LOVE,6. Everybody Loves Somebody,38. Take on Me,29. Crazy Little Thing Called Love,20. Ain't No Sunshine,14. Ain't No Mountain High Enough
254,16,44,37. I Just Called To Say I Love You,13. Happy Together,44. The Way You Make Me Feel,16. Dream a Little Dream of Me,10. Wouldn't It Be Nice,6. Everybody Loves Somebody,43. (I've Had) The Time of My Life,20. Ain't No Sunshine,4. Be My Baby
255,26,45,16. Dream a Little Dream of Me,26. Wonderful Tonight,45. I Just Can't Stop Loving You,42. I Wanna Dance with Somebody,18. Sweet Caroline (Live),19. Imagine,43. (I've Had) The Time of My Life,24. Somebody To Love,4. Be My Baby
256,23,40,23. Fernando,15. Hey Jude,17. I Say a Little Prayer,12. What a Wonderful World,3. Stand By Me,30. Just the Two of Us,31. Every Breath You Take,36. Purple Rain,40. Nothing's Gonna Change My Love for You
257,32,45,24. Somebody To Love,32. Total Eclipse of the Heart,10. Wouldn't It Be Nice,45. I Just Can't Stop Loving You,35. Still Loving You,26. Wonderful Tonight,42. I Wanna Dance with Somebody,11. Can't Take My Eyes Off You,37. I Just Called To Say I Love You
258,8,42,11. Can't Take My Eyes Off You,8. Unchained Melody,13. Happy Together,29. Crazy Little Thing Called Love,3. Stand By Me,32. Total Eclipse of the Heart,34. Smooth Operator,4. Be My Baby,42. I Wanna Dance with Somebody
259,29,43,16. Dream a Little Dream of Me,38. Take on Me,18. Sweet Caroline (Live),27. More Than a Woman,25. Don't Go Breaking My Heart,36. Purple Rain,29. Crazy Little Thing Called Love,43. (I've Had) The Time of My Life,12. What a Wonderful World
260,13,41,29. Crazy Little Thing Called Love,6. Everybody Loves Somebody,30. Just the Two of Us,"5. Oh, Pretty Woman ",10. Wouldn't It Be Nice,20. Ain't No Sunshine,41. Kiss,13. Happy Together,19. Imagine
261,29,42,13. Happy Together,11. Can't Take My Eyes Off You,33. Time After Time,42. I Wanna Dance with Somebody,20. Ain't No Sunshine,23. Fernando,18. Sweet Caroline (Live),29. Crazy Little Thing Called Love,41. Kiss
262,19,45,23. Fernando,19. Imagine,45. I Just Can't Stop Loving You,34. Smooth Operator,2. Can't Help Falling in Love,15. Hey Jude,38. Take on Me,10. Wouldn't It Be Nice,"5. Oh, Pretty Woman "
263,25,42,39. Cheri Cheri Lady,42. I Wanna Dance with Somebody,14. Ain't No Mountain High Enough,31. Every Breath You Take,26. Wonderful Tonight,41. Kiss,6. Everybody Loves Somebody,21. Burning Love,25. Don't Go Breaking My Heart
264,7,44,6. Everybody Loves Somebody,13. Happy Together,33. Time After Time,7. LOVE,18. Sweet Caroline (Live),44. The Way You Make Me Feel,4. Be My Baby,32. Total Eclipse of the Heart,41. Kiss
265,32,45,9. When a Man Loves a Woman,32. Total Eclipse of the Heart,12. What a Wonderful World,41. Kiss,8. Unchained Melody,45. I Just Can't Stop Loving You,1. At Last,40. Nothing's Gonna Change My Love for You,30. Just the Two of Us
266,21,38,4. Be My Baby,7. LOVE,23. Fernando,21. Burning Love,12. What a Wonderful World,18. Sweet Caroline (Live),15. Hey Jude,35. Still Loving You,38. Take on Me
267,29,40,40. Nothing's Gonna Change My Love for You,1. At Last,36. Purple Rain,19. Imagine,29. Crazy Little Thing Called Love,6. Everybody Loves Somebody,39. Cheri Cheri Lady,35. Still Loving You,37. I Just Called To Say I Love You
268,27,43,43. (I've Had) The Time of My Life,17. I Say a Little Prayer,16. Dream a Little Dream of Me,25. Don't Go Breaking My Heart,22. Mamma Mia,34. Smooth Operator,42. I Wanna Dance with Somebody,27. More Than a Woman,28. You're the One That I Want
269,41,45,20. Ain't No Sunshine,45. I Just Can't Stop Loving You,33. Time After Time,41. Kiss,23. Fernando,10. Wouldn't It Be Nice,24. Somebody To Love,16. Dream a Little Dream of Me,42. I Wanna Dance with Somebody
270,20,45,7. LOVE,2. Can't Help Falling in Love,20. Ain't No Sunshine,38. Take on Me,33. Time After Time,36. Purple Rain,19. Imagine,45. I Just Can't Stop Loving You,3. Stand By Me
271,22,45,3. Stand By Me,24. Somebody To Love,22. Mamma Mia,27. More Than a Woman,39. Cheri Cheri Lady,11. Can't Take My Eyes Off You,33. Time After Time,45. I Just Can't Stop Loving You,12. What a Wonderful World
272,34,46,28. You're the One That I Want,44. The Way You Make Me Feel,46. Poison,39. Cheri Cheri Lady,21. Burning Love,42. I Wanna Dance with Somebody,24. Somebody To Love,34. Smooth Operator,13. Happy Together
273,10,43,7. LOVE,18. Sweet Caroline (Live),21. Burning Love,10. Wouldn't It Be Nice,25. Don't Go Breaking My Heart,42. I Wanna Dance with Somebody,1. At Last,43. (I've Had) The Time of My Life,23. Fernando
274,15,33,23. Fernando,32. Total Eclipse of the Heart,6. Everybody Loves Somebody,15. Hey Jude,2. Can't Help Falling in Love,10. Wouldn't It Be Nice,"5. Oh, Pretty Woman ",24. Somebody To Love,33. Time After Time
275,16,43,26. Wonderful Tonight,37. I Just Called To Say I Love You,21. Burning Love,31. Every Breath You Take,43. (I've Had) The Time of My Life,8. Unchained Melody,1. At Last,16. Dream a Little Dream of Me,3. Stand By Me
276,30,43,12. What a Wonderful World,2. Can't Help Falling in Love,43. (I've Had) The Time of My Life,24. Somebody To Love,13. Happy Together,30. Just the Two of Us,37. I Just Called To Say I Love You,32. Total Eclipse of the Heart,39. Cheri Cheri Lady
277,33,45,38. Take on Me,45. I Just Can't Stop Loving You,8. Unchained Melody,39. Cheri Cheri Lady,30. Just the Two of Us,19. Imagine,7. LOVE,35. Still Loving You,33. Time After Time
278,18,41,2. Can't Help Falling in Love,38. Take on Me,6. Everybody Loves Somebody,41. Kiss,27. More Than a Woman,36. Purple Rain,18. Sweet Caroline (Live),11. Can't Take My Eyes Off You,4. Be My Baby
279,15,42,15. Hey Jude,9. When a Man Loves a Woman,"5. Oh, Pretty Woman ",6. Everybody Loves Somebody,35. Still Loving You,38. Take on Me,40. Nothing's Gonna Change My Love for You,13. Happy Together,42. I Wanna Dance with Somebody
280,11,39,13. Happy Together,11. Can't Take My Eyes Off You,36. Purple Rain,39. Cheri Cheri Lady,7. LOVE,"5. Oh, Pretty Woman ",34. Smooth Operator,8. Unchained Melody,23. Fernando
281,33,44,33. Time After Time,43. (I've Had) The Time of My Life,40. Nothing's Gonna Change My Love for You,12. What a Wonderful World,42. I Wanna Dance with Somebody,15. Hey Jude,29. Crazy Little Thing Called Love,44. The Way You Make Me Feel,21. Burning Love
282,5,45,"5. Oh, Pretty Woman ",21. Burning Love,30. Just the Two of Us,1. At Last,11. Can't Take My Eyes Off You,32. Total Eclipse of the Heart,2. Can't Help Falling in Love,45. I Just Can't Stop Loving You,27. More Than a Woman
283,36,45,1. At Last,45. I Just Can't Stop Loving You,31. Every Breath You Take,38. Take on Me,11. Can't Take My Eyes Off You,36. Purple Rain,13. Happy Together,42. I Wanna Dance with Somebody,7. LOVE
284,24,46,17. I Say a Little Prayer,24. Somebody To Love,19. Imagine,36. Purple Rain,46. Poison,7. LOVE,14. Ain't No Mountain High Enough,31. Every Breath You Take,40. Nothing's Gonna Change My Love for You
285,18,40,38. Take on Me,26. Wonderful Tonight,7. LOVE,40. Nothing's Gonna Change My Love for You,33. Time After Time,15. Hey Jude,8. Unchained Melody,31. Every Breath You Take,18. Sweet Caroline (Live)
286,18,37,4. Be My Baby,18. Sweet Caroline (Live),8. Unchained Melody,35. Still Loving You,37. I Just Called To Say I Love You,7. LOVE,21. Burning Love,32. Total Eclipse of the Heart,29. Crazy Little Thing Called Love
287,15,40,32. Total Eclipse of the Heart,40. Nothing's Gonna Change My Love for You,15. Hey Jude,20. Ain't No Sunshine,31. Every Breath You Take,1. At Last,35. Still Loving You,25. Don't Go Breaking My Heart,8. Unchained Melody
288,17,46,25. Don't Go Breaking My Heart,8. Unchained Melody,34. Smooth Operator,17. I Say a Little Prayer,1. At Last,12. What a Wonderful World,46. Poison,28. You're the One That I Want,24. Somebody To Love
289,36,40,21. Burning Love,24. Somebody To Love,40. Nothing's Gonna Change My Love for You,38. Take on Me,15. Hey Jude,2. Can't Help Falling in Love,"5. Oh, Pretty Woman ",36. Purple Rain,7. LOVE
290,24,45,29. Crazy Little Thing Called Love,35. Still Loving You,26. Wonderful Tonight,45. I Just Can't Stop Loving You,13. Happy Together,39. Cheri Cheri Lady,16. Dream a Little Dream of Me,24. Somebody To Love,17. I Say a Little Prayer
291,29,36,24. Somebody To Love,"5. Oh, Pretty Woman ",36. Purple Rain,10. Wouldn't It Be Nice,34. Smooth Operator,15. Hey Jude,29. Crazy Little Thing Called Love,9. When a Man Loves a Woman,28. You're the One That I Want
292,11,45,2. Can't Help Falling in Love,36. Purple Rain,45. I Just Can't Stop Loving You,11. Can't Take My Eyes Off You,34. Smooth Operator,43. (I've Had) The Time of My Life,3. Stand By Me,40. Nothing's Gonna Change My Love for You,38. Take on Me
293,25,45,38. Take on Me,45. I Just Can't Stop Loving You,32. Total Eclipse of the Heart,24. Somebody To Love,18. Sweet Caroline (Live),34. Smooth Operator,25. Don't Go Breaking My Heart,11. Can't Take My Eyes Off You,"5. Oh, Pretty Woman "
294,18,40,40. Nothing's Gonna Change My Love for You,1. At Last,22. Mamma Mia,18. Sweet Caroline (Live),6. Everybody Loves Somebody,13. Happy Together,12. What a Wonderful World,39. Cheri Cheri Lady,17. I Say a Little Prayer
295,35,44,44. The Way You Make Me Feel,35. Still Loving You,32. Total Eclipse of the Heart,3. Stand By Me,9. When a Man Loves a Woman,40. Nothing's Gonna Change My Love for You,42. I Wanna Dance with Somebody,7. LOVE,10. Wouldn't It Be Nice
296,29,41,27. More Than a Woman,34. Smooth Operator,20. Ain't No Sunshine,13. Happy Together,41. Kiss,38. Take on Me,29. Crazy Little Thing Called Love,33. Time After Time,30. Just the Two of Us
297,15,43,15. Hey Jude,25. Don't Go Breaking My Heart,22. Mamma Mia,2. Can't Help Falling in Love,32. Total Eclipse of the Heart,43. (I've Had) The Time of My Life,12. What a Wonderful World,35. Still Loving You,26. Wonderful Tonight
298,34,44,44. The Way You Make Me Feel,8. Unchained Melody,40. Nothing's Gonna Change My Love for You,34. Smooth Operator,29. Crazy Little Thing Called Love,10. Wouldn't It Be Nice,41. Kiss,38. Take on Me,16. Dream a Little Dream of Me
299,20,42,26. Wonderful Tonight,2. Can't Help Falling in Love,20. Ain't No Sunshine,36. Purple Rain,25. Don't Go Breaking My Heart,8. Unchained Melody,42. I Wanna Dance with Somebody,35. Still Loving You,4. Be My Baby
300,23,42,6. Everybody Loves Somebody,37. I Just Called To Say I Love You,42. I Wanna Dance with Somebody,23. Fernando,35. Still Loving You,2. Can't Help Falling in Love,14. Ain't No Mountain High Enough,24. Somebody To Love,32. Total Eclipse of the Heart
301,18,40,36. Purple Rain,31. Every Breath You Take,16. Dream a Little Dream of Me,22. Mamma Mia,40. Nothing's Gonna Change My Love for You,15. Hey Jude,34. Smooth Operator,37. I Just Called To Say I Love You,18. Sweet Caroline (Live)
302,20,44,44. The Way You Make Me Feel,42. I Wanna Dance with Somebody,24. Somebody To Love,4. Be My Baby,28. You're the One That I Want,8. Unchained Melody,12. What a Wonderful World,7. LOVE,20. Ain't No Sunshine
303,21,45,45. I Just Can't Stop Loving You,7. LOVE,39. Cheri Cheri Lady,11. Can't Take My Eyes Off You,21. Burning Love,20. Ain't No Sunshine,1. At Last,8. Unchained Melody,30. Just the Two of Us
304,32,45,38. Take on Me,4. Be My Baby,45. I Just Can't Stop Loving You,21. Burning Love,43. (I've Had) The Time of My Life,33. Time After Time,8. Unchained Melody,32. Total Eclipse of the Heart,26. Wonderful Tonight
305,16,41,36. Purple Rain,28. You're the One That I Want,16. Dream a Little Dream of Me,18. Sweet Caroline (Live),34. Smooth Operator,9. When a Man Loves a Woman,41. Kiss,11. Can't Take My Eyes Off You,6. Everybody Loves Somebody
306,16,39,19. Imagine,39. Cheri Cheri Lady,12. What a Wonderful World,"5. Oh, Pretty Woman ",16. Dream a Little Dream of Me,4. Be My Baby,3. Stand By Me,28. You're the One That I Want,20. Ain't No Sunshine
307,30,41,30. Just the Two of Us,28. You're the One That I Want,20. Ain't No Sunshine,22. Mamma Mia,41. Kiss,11. Can't Take My Eyes Off You,37. I Just Called To Say I Love You,27. More Than a Woman,33. Time After Time
308,33,46,4. Be My Baby,37. I Just Called To Say I Love You,1. At Last,32. Total Eclipse of the Heart,24. Somebody To Love,33. Time After Time,43. (I've Had) The Time of My Life,28. You're the One That I Want,46. Poison
309,15,46,24. Somebody To Love,46. Poison,17. I Say a Little Prayer,30. Just the Two of Us,16. Dream a Little Dream of Me,27. More Than a Woman,"5. Oh, Pretty Woman ",15. Hey Jude,11. Can't Take My Eyes Off You
310,18,40,7. LOVE,26. Wonderful Tonight,28. You're the One That I Want,9. When a Man Loves a Woman,34. Smooth Operator,10. Wouldn't It Be Nice,18. Sweet Caroline (Live),40. Nothing's Gonna Change My Love for You,20. Ain't No Sunshine
311,32,43,21. Burning Love,32. Total Eclipse of the Heart,18. Sweet Caroline (Live),34. Smooth Operator,41. Kiss,23. Fernando,43. (I've Had) The Time of My Life,24. Somebody To Love,39. Cheri Cheri Lady
312,13,44,43. (I've Had) The Time of My Life,24. Somebody To Love,13. Happy Together,27. More Than a Woman,2. Can't Help Falling in Love,"5. Oh, Pretty Woman ",30. Just the Two of Us,44. The Way You Make Me Feel,7. LOVE
313,35,46,44. The Way You Make Me Feel,19. Imagine,28. You're the One That I Want,1. At Last,35. Still Loving You,39. Cheri Cheri Lady,17. I Say a Little Prayer,20. Ain't No Sunshine,46. Poison
314,17,44,9. When a Man Loves a Woman,17. I Say a Little Prayer,8. Unchained Melody,39. Cheri Cheri Lady,35. Still Loving You,44. The Way You Make Me Feel,25. Don't Go Breaking My Heart,24. Somebody To Love,2. Can't Help Falling in Love
315,34,39,32. Total Eclipse of the Heart,14. Ain't No Mountain High Enough,39. Cheri Cheri Lady,8. Unchained Melody,34. Smooth Operator,31. Every Breath You Take,35. Still Loving You,37. I Just Called To Say I Love You,25. Don't Go Breaking My Heart
316,6,34,18. Sweet Caroline (Live),6. Everybody Loves Somebody,1. At Last,34. Smooth Operator,4. Be My Baby,13. Happy Together,33. Time After Time,"5. Oh, Pretty Woman ",14. Ain't No Mountain High Enough
317,17,45,13. Happy Together,17. I Say a Little Prayer,4. Be My Baby,2. Can't Help Falling in Love,45. I Just Can't Stop Loving You,20. Ain't No Sunshine,19. Imagine,16. Dream a Little Dream of Me,35. Still Loving You
318,19,41,22. Mamma Mia,2. Can't Help Falling in Love,32. Total Eclipse of the Heart,12. What a Wonderful World,16. Dream a Little Dream of Me,27. More Than a Woman,41. Kiss,19. Imagine,11. Can't Take My Eyes Off You
319,30,43,30. Just the Two of Us,16. Dream a Little Dream of Me,11. Can't Take My Eyes Off You,23. Fernando,39. Cheri Cheri Lady,41. Kiss,19. Imagine,43. (I've Had) The Time of My Life,33. Time After Time
320,33,43,13. Happy Together,2. Can't Help Falling in Love,38. Take on Me,20. Ain't No Sunshine,33. Time After Time,10. Wouldn't It Be Nice,43. (I've Had) The Time of My Life,18. Sweet Caroline (Live),19. Imagine
321,31,44,35. Still Loving You,3. Stand By Me,4. Be My Baby,24. Somebody To Love,40. Nothing's Gonna Change My Love for You,31. Every Breath You Take,10. Wouldn't It Be Nice,44. The Way You Make Me Feel,29. Crazy Little Thing Called Love
322,37,44,20. Ain't No Sunshine,37. I Just Called To Say I Love You,1. At Last,21. Burning Love,3. Stand By Me,42. I Wanna Dance with Somebody,44. The Way You Make Me Feel,38. Take on Me,15. Hey Jude
323,27,39,18. Sweet Caroline (Live),39. Cheri Cheri Lady,14. Ain't No Mountain High Enough,13. Happy Together,33. Time After Time,4. Be My Baby,27. More Than a Woman,26. Wonderful Tonight,31. Every Breath You Take
324,18,44,20. Ain't No Sunshine,32. Total Eclipse of the Heart,41. Kiss,23. Fernando,44. The Way You Make Me Feel,4. Be My Baby,18. Sweet Caroline (Live),10. Wouldn't It Be Nice,2. Can't Help Falling in Love
325,27,41,8. Unchained Melody,10. Wouldn't It Be Nice,39. Cheri Cheri Lady,35. Still Loving You,27. More Than a Woman,36. Purple Rain,41. Kiss,21. Burning Love,25. Don't Go Breaking My Heart
326,37,46,37. I Just Called To Say I Love You,18. Sweet Caroline (Live),10. Wouldn't It Be Nice,23. Fernando,40. Nothing's Gonna Change My Love for You,41. Kiss,46. Poison,38. Take on Me,7. LOVE
327,33,46,39. Cheri Cheri Lady,44. The Way You Make Me Feel,46. Poison,22. Mamma Mia,4. Be My Baby,33. Time After Time,14. Ain't No Mountain High Enough,32. Total Eclipse of the Heart,34. Smooth Operator
328,26,34,19. Imagine,34. Smooth Operator,3. Stand By Me,24. Somebody To Love,29. Crazy Little Thing Called Love,12. What a Wonderful World,26. Wonderful Tonight,25. Don't Go Breaking My Heart,31. Every Breath You Take
329,24,42,24. Somebody To Love,34. Smooth Operator,42. I Wanna Dance with Somebody,4. Be My Baby,28. You're the One That I Want,26. Wonderful Tonight,18. Sweet Caroline (Live),14. Ain't No Mountain High Enough,38. Take on Me
330,27,44,9. When a Man Loves a Woman,28. You're the One That I Want,21. Burning Love,27. More Than a Woman,11. Can't Take My Eyes Off You,1. At Last,17. I Say a Little Prayer,35. Still Loving You,44. The Way You Make Me Feel
331,26,32,32. Total Eclipse of the Heart,22. Mamma Mia,29. Crazy Little Thing Called Love,26. Wonderful Tonight,25. Don't Go Breaking My Heart,23. Fernando,24. Somebody To Love,31. Every Breath You Take,13. Happy Together
332,26,38,26. Wonderful Tonight,13. Happy Together,1. At Last,12. What a Wonderful World,31. Every Breath You Take,18. Sweet Caroline (Live),"5. Oh, Pretty Woman ",38. Take on Me,28. You're the One That I Want
333,30,43,30. Just the Two of Us,"5. Oh, Pretty Woman ",10. Wouldn't It Be Nice,12. What a Wonderful World,8. Unchained Melody,31. Every Breath You Take,43. (I've Had) The Time of My Life,34. Smooth Operator,25. Don't Go Breaking My Heart
334,20,42,14. Ain't No Mountain High Enough,42. I Wanna Dance with Somebody,13. Happy Together,39. Cheri Cheri Lady,29. Crazy Little Thing Called Love,20. Ain't No Sunshine,37. I Just Called To Say I Love You,18. Sweet Caroline (Live),6. Everybody Loves Somebody
335,31,46,27. More Than a Woman,1. At Last,36. Purple Rain,46. Poison,26. Wonderful Tonight,12. What a Wonderful World,19. Imagine,31. Every Breath You Take,34. Smooth Operator
336,20,36,13. Happy Together,18. Sweet Caroline (Live),20. Ain't No Sunshine,33. Time After Time,15. Hey Jude,36. Purple Rain,16. Dream a Little Dream of Me,35. Still Loving You,17. I Say a Little Prayer
337,38,43,43. (I've Had) The Time of My Life,14. Ain't No Mountain High Enough,7. LOVE,29. Crazy Little Thing Called Love,38. Take on Me,40. Nothing's Gonna Change My Love for You,8. Unchained Melody,31. Every Breath You Take,39. Cheri Cheri Lady
338,23,39,24. Somebody To Love,11. Can't Take My Eyes Off You,14. Ain't No Mountain High Enough,29. Crazy Little Thing Called Love,20. Ain't No Sunshine,27. More Than a Woman,39. Cheri Cheri Lady,23. Fernando,18. Sweet Caroline (Live)
339,9,43,41. Kiss,19. Imagine,27. More Than a Woman,8. Unchained Melody,9. When a Man Loves a Woman,"5. Oh, Pretty Woman ",29. Crazy Little Thing Called Love,43. (I've Had) The Time of My Life,25. Don't Go Breaking My Heart
340,27,44,43. (I've Had) The Time of My Life,3. Stand By Me,28. You're the One That I Want,11. Can't Take My Eyes Off You,12. What a Wonderful World,27. More Than a Woman,15. Hey Jude,32. Total Eclipse of the Heart,44. The Way You Make Me Feel
341,19,40,40. Nothing's Gonna Change My Love for You,6. Everybody Loves Somebody,38. Take on Me,9. When a Man Loves a Woman,19. Imagine,10. Wouldn't It Be Nice,34. Smooth Operator,21. Burning Love,23. Fernando
342,20,42,12. What a Wonderful World,26. Wonderful Tonight,"5. Oh, Pretty Woman ",36. Purple Rain,27. More Than a Woman,20. Ain't No Sunshine,42. I Wanna Dance with Somebody,29. Crazy Little Thing Called Love,10. Wouldn't It Be Nice
343,22,44,22. Mamma Mia,20. Ain't No Sunshine,44. The Way You Make Me Feel,9. When a Man Loves a Woman,17. I Say a Little Prayer,31. Every Breath You Take,6. Everybody Loves Somebody,23. Fernando,41. Kiss
344,25,37,10. Wouldn't It Be Nice,16. Dream a Little Dream of Me,27. More Than a Woman,19. Imagine,22. Mamma Mia,25. Don't Go Breaking My Heart,37. I Just Called To Say I Love You,33. Time After Time,35. Still Loving You
345,23,43,21. Burning Love,27. More Than a Woman,23. Fernando,40. Nothing's Gonna Change My Love for You,43. (I've Had) The Time of My Life,7. LOVE,35. Still Loving You,28. You're the One That I Want,18. Sweet Caroline (Live)
346,28,45,28. You're the One That I Want,1. At Last,35. Still Loving You,14. Ain't No Mountain High Enough,17. I Say a Little Prayer,45. I Just Can't Stop Loving You,16. Dream a Little Dream of Me,34. Smooth Operator,19. Imagine
347,35,44,19. Imagine,22. Mamma Mia,37. I Just Called To Say I Love You,7. LOVE,18. Sweet Caroline (Live),44. The Way You Make Me Feel,35. Still Loving You,42. I Wanna Dance with Somebody,"5. Oh, Pretty Woman "
348,21,46,3. Stand By Me,"5. Oh, Pretty Woman ",46. Poison,39. Cheri Cheri Lady,36. Purple Rain,12. What a Wonderful World,14. Ain't No Mountain High Enough,4. Be My Baby,21. Burning Love
349,20,45,21. Burning Love,20. Ain't No Sunshine,24. Somebody To Love,25. Don't Go Breaking My Heart,15. Hey Jude,3. Stand By Me,8. Unchained Melody,17. I Say a Little Prayer,45. I Just Can't Stop Loving You
350,13,45,34. Smooth Operator,1. At Last,30. Just the Two of Us,7. LOVE,13. Happy Together,2. Can't Help Falling in Love,37. I Just Called To Say I Love You,39. Cheri Cheri Lady,45. I Just Can't Stop Loving You
351,17,38,38. Take on Me,30. Just the Two of Us,7. LOVE,"5. Oh, Pretty Woman ",8. Unchained Melody,17. I Say a Little Prayer,26. Wonderful Tonight,35. Still Loving You,9. When a Man Loves a Woman
352,17,43,41. Kiss,19. Imagine,27. More Than a Woman,2. Can't Help Falling in Love,17. I Say a Little Prayer,1. At Last,43. (I've Had) The Time of My Life,33. Time After Time,4. Be My Baby
353,12,36,15. Hey Jude,14. Ain't No Mountain High Enough,16. Dream a Little Dream of Me,12. What a Wonderful World,3. Stand By Me,1. At Last,36. Purple Rain,20. Ain't No Sunshine,8. Unchained Melody
354,23,43,23. Fernando,18. Sweet Caroline (Live),11. Can't Take My Eyes Off You,32. Total Eclipse of the Heart,38. Take on Me,29. Crazy Little Thing Called Love,40. Nothing's Gonna Change My Love for You,28. You're the One That I Want,43. (I've Had) The Time of My Life
355,8,43,36. Purple Rain,37. I Just Called To Say I Love You,26. Wonderful Tonight,8. Unchained Melody,1. At Last,2. Can't Help Falling in Love,18. Sweet Caroline (Live),15. Hey Jude,43. (I've Had) The Time of My Life
356,32,45,37. I Just Called To Say I Love You,6. Everybody Loves Somebody,29. Crazy Little Thing Called Love,17. I Say a Little Prayer,32. Total Eclipse of the Heart,8. Unchained Melody,10. Wouldn't It Be Nice,45. I Just Can't Stop Loving You,42. I Wanna Dance with Somebody
357,18,42,13. Happy Together,42. I Wanna Dance with Somebody,19. Imagine,18. Sweet Caroline (Live),41. Kiss,31. Every Breath You Take,11. Can't Take My Eyes Off You,22. Mamma Mia,21. Burning Love
358,28,41,39. Cheri Cheri Lady,36. Purple Rain,33. Time After Time,3. Stand By Me,17. I Say a Little Prayer,28. You're the One That I Want,18. Sweet Caroline (Live),41. Kiss,25. Don't Go Breaking My Heart
359,21,34,6. Everybody Loves Somebody,14. Ain't No Mountain High Enough,31. Every Breath You Take,29. Crazy Little Thing Called Love,21. Burning Love,33. Time After Time,34. Smooth Operator,13. Happy Together,23. Fernando
360,14,42,14. Ain't No Mountain High Enough,24. Somebody To Love,22. Mamma Mia,8. Unchained Melody,42. I Wanna Dance with Somebody,11. Can't Take My Eyes Off You,6. Everybody Loves Somebody,26. Wonderful Tonight,21. Burning Love
361,30,42,41. Kiss,30. Just the Two of Us,24. Somebody To Love,28. You're the One That I Want,7. LOVE,35. Still Loving You,16. Dream a Little Dream of Me,10. Wouldn't It Be Nice,42. I Wanna Dance with Somebody
362,20,45,35. Still Loving You,12. What a Wonderful World,45. I Just Can't Stop Loving You,7. LOVE,6. Everybody Loves Somebody,26. Wonderful Tonight,19. Imagine,20. Ain't No Sunshine,1. At Last
363,24,43,43. (I've Had) The Time of My Life,28. You're the One That I Want,30. Just the Two of Us,7. LOVE,24. Somebody To Love,21. Burning Love,33. Time After Time,13. Happy Together,1. At Last
364,13,44,6. Everybody Loves Somebody,15. Hey Jude,28. You're the One That I Want,25. Don't Go Breaking My Heart,24. Somebody To Love,44. The Way You Make Me Feel,13. Happy Together,9. When a Man Loves a Woman,7. LOVE
365,40,46,46. Poison,3. Stand By Me,27. More Than a Woman,38. Take on Me,44. The Way You Make Me Feel,40. Nothing's Gonna Change My Love for You,43. (I've Had) The Time of My Life,19. Imagine,37. I Just Called To Say I Love You
366,20,31,4. Be My Baby,14. Ain't No Mountain High Enough,25. Don't Go Breaking My Heart,2. Can't Help Falling in Love,9. When a Man Loves a Woman,21. Burning Love,31. Every Breath You Take,20. Ain't No Sunshine,17. I Say a Little Prayer
367,22,46,13. Happy Together,41. Kiss,46. Poison,12. What a Wonderful World,43. (I've Had) The Time of My Life,23. Fernando,22. Mamma Mia,17. I Say a Little Prayer,27. More Than a Woman
368,14,44,7. LOVE,14. Ain't No Mountain High Enough,3. Stand By Me,19. Imagine,39. Cheri Cheri Lady,13. Happy Together,44. The Way You Make Me Feel,21. Burning Love,27. More Than a Woman
369,19,39,4. Be My Baby,18. Sweet Caroline (Live),19. Imagine,21. Burning Love,14. Ain't No Mountain High Enough,39. Cheri Cheri Lady,37. I Just Called To Say I Love You,22. Mamma Mia,"5. Oh, Pretty Woman "
370,40,45,42. I Wanna Dance with Somebody,19. Imagine,3. Stand By Me,9. When a Man Loves a Woman,45. I Just Can't Stop Loving You,26. Wonderful Tonight,20. Ain't No Sunshine,15. Hey Jude,40. Nothing's Gonna Change My Love for You
371,11,45,45. I Just Can't Stop Loving You,34. Smooth Operator,13. Happy Together,1. At Last,11. Can't Take My Eyes Off You,8. Unchained Melody,16. Dream a Little Dream of Me,38. Take on Me,44. The Way You Make Me Feel
