Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
250,27,35,27. Defectul tău sunt eu,7. Drumurile noastre,6. Fericirea are chipul tău,30. Dragostea rămâne,19. Mă întreaba inima,34. Pentru că,24. Cele două cuvinte,35. Doar cu tine,4. Cum am ajuns să te iubesc
251,28,38,24. Cele două cuvinte,38. Paraschivo,16. Dansează amândoi,28. Secret discret,12. Cu un picior în rai,20. Pământul,31. Noapte caldă,7. Drumurile noastre,35. Doar cu tine
252,15,34,13. Ochii ăia verzi,25. Scapă-mă de ea,29. În lipsa mea,15. Până vara viitoare,12. Cu un picior în rai,34. Pentru că,6. Fericirea are chipul tău,17. Inimi desenate,20. Pământul
253,12,38,28. Secret discret,38. Paraschivo,30. Dragostea rămâne,37. Mai stai,21. Iubește-mă,31. Noapte caldă,1. Cât de departe,12. Cu un picior în rai,6. Fericirea are chipul tău
254,16,38,12. Cu un picior în rai,38. Paraschivo,30. Dragostea rămâne,24. Cele două cuvinte,27. Defectul tău sunt eu,36. Dincolo de noi,16. Dansează amândoi,7. Drumurile noastre,13. Ochii ăia verzi
255,20,38,23. Îndrăgostit (deși n-am vrut),7. Drumurile noastre,38. Paraschivo,19. Mă întreaba inima,31. Noapte caldă,12. Cu un picior în rai,20. Pământul,16. Dansează amândoi,14. Pe aripi de vânt
256,24,37,4. Cum am ajuns să te iubesc,14. Pe aripi de vânt,24. Cele două cuvinte,33. Ce e dragostea?,15. Până vara viitoare,37. Mai stai,28. Secret discret,27. Defectul tău sunt eu,22. Vals
257,18,38,20. Pământul,33. Ce e dragostea?,34. Pentru că,2. Două mâini,18. De unde vii la ora asta?,12. Cu un picior în rai,23. Îndrăgostit (deși n-am vrut),38. Paraschivo,35. Doar cu tine
258,20,38,14. Pe aripi de vânt,7. Drumurile noastre,38. Paraschivo,2. Două mâini,37. Mai stai,9. Iubirea schimbă tot,20. Pământul,4. Cum am ajuns să te iubesc,22. Vals
259,30,38,30. Dragostea rămâne,20. Pământul,14. Pe aripi de vânt,24. Cele două cuvinte,32. Vino la mine,23. Îndrăgostit (deși n-am vrut),28. Secret discret,38. Paraschivo,34. Pentru că
260,18,34,4. Cum am ajuns să te iubesc,1. Cât de departe,34. Pentru că,18. De unde vii la ora asta?,9. Iubirea schimbă tot,24. Cele două cuvinte,14. Pe aripi de vânt,19. Mă întreaba inima,7. Drumurile noastre
261,18,33,9. Iubirea schimbă tot,33. Ce e dragostea?,20. Pământul,5. Nebun de alb,30. Dragostea rămâne,1. Cât de departe,18. De unde vii la ora asta?,19. Mă întreaba inima,3. M-am îndrăgostit numai de ea
262,13,31,24. Cele două cuvinte,31. Noapte caldă,6. Fericirea are chipul tău,28. Secret discret,10. Să nu-mi iei niciodată dragostea,13. Ochii ăia verzi,7. Drumurile noastre,20. Pământul,12. Cu un picior în rai
263,16,28,9. Iubirea schimbă tot,16. Dansează amândoi,7. Drumurile noastre,"8. Cine, cine",6. Fericirea are chipul tău,27. Defectul tău sunt eu,28. Secret discret,1. Cât de departe,24. Cele două cuvinte
264,23,37,21. Iubește-mă,15. Până vara viitoare,33. Ce e dragostea?,23. Îndrăgostit (deși n-am vrut),28. Secret discret,24. Cele două cuvinte,4. Cum am ajuns să te iubesc,30. Dragostea rămâne,37. Mai stai
265,33,38,14. Pe aripi de vânt,38. Paraschivo,24. Cele două cuvinte,31. Noapte caldă,2. Două mâini,35. Doar cu tine,33. Ce e dragostea?,16. Dansează amândoi,25. Scapă-mă de ea
266,9,36,31. Noapte caldă,9. Iubirea schimbă tot,32. Vino la mine,27. Defectul tău sunt eu,5. Nebun de alb,36. Dincolo de noi,19. Mă întreaba inima,2. Două mâini,16. Dansează amândoi
267,26,38,36. Dincolo de noi,14. Pe aripi de vânt,15. Până vara viitoare,5. Nebun de alb,3. M-am îndrăgostit numai de ea,26. Mi-e sete de tine,18. De unde vii la ora asta?,38. Paraschivo,13. Ochii ăia verzi
268,13,33,28. Secret discret,"8. Cine, cine",13. Ochii ăia verzi,24. Cele două cuvinte,33. Ce e dragostea?,9. Iubirea schimbă tot,2. Două mâini,17. Inimi desenate,11. Noi simțim la fel
269,19,33,23. Îndrăgostit (deși n-am vrut),24. Cele două cuvinte,26. Mi-e sete de tine,"8. Cine, cine",22. Vals,33. Ce e dragostea?,11. Noi simțim la fel,17. Inimi desenate,19. Mă întreaba inima
270,27,37,27. Defectul tău sunt eu,26. Mi-e sete de tine,5. Nebun de alb,15. Până vara viitoare,4. Cum am ajuns să te iubesc,37. Mai stai,22. Vals,33. Ce e dragostea?,24. Cele două cuvinte
271,13,33,13. Ochii ăia verzi,33. Ce e dragostea?,31. Noapte caldă,3. M-am îndrăgostit numai de ea,20. Pământul,2. Două mâini,4. Cum am ajuns să te iubesc,"8. Cine, cine",17. Inimi desenate
272,16,37,28. Secret discret,37. Mai stai,17. Inimi desenate,25. Scapă-mă de ea,4. Cum am ajuns să te iubesc,27. Defectul tău sunt eu,16. Dansează amândoi,7. Drumurile noastre,15. Până vara viitoare
273,24,34,17. Inimi desenate,29. În lipsa mea,24. Cele două cuvinte,9. Iubirea schimbă tot,34. Pentru că,21. Iubește-mă,31. Noapte caldă,1. Cât de departe,18. De unde vii la ora asta?
274,22,36,17. Inimi desenate,27. Defectul tău sunt eu,16. Dansează amândoi,6. Fericirea are chipul tău,31. Noapte caldă,22. Vals,36. Dincolo de noi,19. Mă întreaba inima,5. Nebun de alb
275,19,36,18. De unde vii la ora asta?,36. Dincolo de noi,29. În lipsa mea,6. Fericirea are chipul tău,11. Noi simțim la fel,19. Mă întreaba inima,34. Pentru că,28. Secret discret,24. Cele două cuvinte
276,20,32,10. Să nu-mi iei niciodată dragostea,20. Pământul,2. Două mâini,9. Iubirea schimbă tot,16. Dansează amândoi,27. Defectul tău sunt eu,32. Vino la mine,22. Vals,31. Noapte caldă
277,10,36,9. Iubirea schimbă tot,36. Dincolo de noi,1. Cât de departe,13. Ochii ăia verzi,17. Inimi desenate,7. Drumurile noastre,34. Pentru că,6. Fericirea are chipul tău,10. Să nu-mi iei niciodată dragostea
278,25,33,28. Secret discret,33. Ce e dragostea?,15. Până vara viitoare,22. Vals,17. Inimi desenate,25. Scapă-mă de ea,29. În lipsa mea,18. De unde vii la ora asta?,26. Mi-e sete de tine
279,29,38,23. Îndrăgostit (deși n-am vrut),14. Pe aripi de vânt,38. Paraschivo,37. Mai stai,13. Ochii ăia verzi,12. Cu un picior în rai,5. Nebun de alb,29. În lipsa mea,26. Mi-e sete de tine
280,16,37,2. Două mâini,22. Vals,19. Mă întreaba inima,"8. Cine, cine",9. Iubirea schimbă tot,16. Dansează amândoi,29. În lipsa mea,37. Mai stai,20. Pământul
281,28,36,21. Iubește-mă,28. Secret discret,25. Scapă-mă de ea,10. Să nu-mi iei niciodată dragostea,20. Pământul,36. Dincolo de noi,30. Dragostea rămâne,11. Noi simțim la fel,22. Vals
282,16,34,33. Ce e dragostea?,29. În lipsa mea,14. Pe aripi de vânt,1. Cât de departe,"8. Cine, cine",16. Dansează amândoi,34. Pentru că,21. Iubește-mă,12. Cu un picior în rai
283,16,37,3. M-am îndrăgostit numai de ea,10. Să nu-mi iei niciodată dragostea,18. De unde vii la ora asta?,25. Scapă-mă de ea,37. Mai stai,21. Iubește-mă,15. Până vara viitoare,16. Dansează amândoi,5. Nebun de alb
284,19,33,28. Secret discret,1. Cât de departe,12. Cu un picior în rai,26. Mi-e sete de tine,9. Iubirea schimbă tot,17. Inimi desenate,22. Vals,19. Mă întreaba inima,33. Ce e dragostea?
285,21,37,23. Îndrăgostit (deși n-am vrut),10. Să nu-mi iei niciodată dragostea,1. Cât de departe,18. De unde vii la ora asta?,37. Mai stai,4. Cum am ajuns să te iubesc,25. Scapă-mă de ea,13. Ochii ăia verzi,21. Iubește-mă
286,12,38,11. Noi simțim la fel,12. Cu un picior în rai,25. Scapă-mă de ea,23. Îndrăgostit (deși n-am vrut),"8. Cine, cine",10. Să nu-mi iei niciodată dragostea,19. Mă întreaba inima,5. Nebun de alb,38. Paraschivo
287,25,36,29. În lipsa mea,14. Pe aripi de vânt,5. Nebun de alb,27. Defectul tău sunt eu,28. Secret discret,36. Dincolo de noi,6. Fericirea are chipul tău,11. Noi simțim la fel,25. Scapă-mă de ea
288,32,36,16. Dansează amândoi,36. Dincolo de noi,32. Vino la mine,11. Noi simțim la fel,34. Pentru că,13. Ochii ăia verzi,33. Ce e dragostea?,23. Îndrăgostit (deși n-am vrut),10. Să nu-mi iei niciodată dragostea
289,26,38,2. Două mâini,38. Paraschivo,12. Cu un picior în rai,28. Secret discret,25. Scapă-mă de ea,19. Mă întreaba inima,22. Vals,33. Ce e dragostea?,26. Mi-e sete de tine
290,26,38,26. Mi-e sete de tine,12. Cu un picior în rai,24. Cele două cuvinte,22. Vals,32. Vino la mine,38. Paraschivo,14. Pe aripi de vânt,13. Ochii ăia verzi,28. Secret discret
291,11,35,35. Doar cu tine,11. Noi simțim la fel,16. Dansează amândoi,31. Noapte caldă,2. Două mâini,13. Ochii ăia verzi,24. Cele două cuvinte,3. M-am îndrăgostit numai de ea,6. Fericirea are chipul tău
292,33,37,35. Doar cu tine,18. De unde vii la ora asta?,36. Dincolo de noi,32. Vino la mine,33. Ce e dragostea?,11. Noi simțim la fel,19. Mă întreaba inima,37. Mai stai,20. Pământul
293,26,37,29. În lipsa mea,33. Ce e dragostea?,3. M-am îndrăgostit numai de ea,20. Pământul,24. Cele două cuvinte,26. Mi-e sete de tine,10. Să nu-mi iei niciodată dragostea,2. Două mâini,37. Mai stai
294,28,37,37. Mai stai,34. Pentru că,9. Iubirea schimbă tot,29. În lipsa mea,18. De unde vii la ora asta?,21. Iubește-mă,2. Două mâini,17. Inimi desenate,28. Secret discret
295,29,37,2. Două mâini,33. Ce e dragostea?,10. Să nu-mi iei niciodată dragostea,25. Scapă-mă de ea,30. Dragostea rămâne,32. Vino la mine,29. În lipsa mea,20. Pământul,37. Mai stai
296,28,35,20. Pământul,19. Mă întreaba inima,28. Secret discret,21. Iubește-mă,29. În lipsa mea,5. Nebun de alb,35. Doar cu tine,27. Defectul tău sunt eu,3. M-am îndrăgostit numai de ea
297,8,35,12. Cu un picior în rai,1. Cât de departe,21. Iubește-mă,"8. Cine, cine",5. Nebun de alb,4. Cum am ajuns să te iubesc,35. Doar cu tine,34. Pentru că,19. Mă întreaba inima
298,15,34,15. Până vara viitoare,33. Ce e dragostea?,34. Pentru că,7. Drumurile noastre,28. Secret discret,23. Îndrăgostit (deși n-am vrut),13. Ochii ăia verzi,32. Vino la mine,14. Pe aripi de vânt
299,28,38,38. Paraschivo,31. Noapte caldă,10. Să nu-mi iei niciodată dragostea,6. Fericirea are chipul tău,11. Noi simțim la fel,28. Secret discret,9. Iubirea schimbă tot,25. Scapă-mă de ea,30. Dragostea rămâne
300,12,36,7. Drumurile noastre,9. Iubirea schimbă tot,12. Cu un picior în rai,18. De unde vii la ora asta?,4. Cum am ajuns să te iubesc,32. Vino la mine,28. Secret discret,36. Dincolo de noi,24. Cele două cuvinte
301,33,37,36. Dincolo de noi,9. Iubirea schimbă tot,1. Cât de departe,14. Pe aripi de vânt,6. Fericirea are chipul tău,33. Ce e dragostea?,10. Să nu-mi iei niciodată dragostea,37. Mai stai,"8. Cine, cine"
302,27,38,23. Îndrăgostit (deși n-am vrut),9. Iubirea schimbă tot,37. Mai stai,38. Paraschivo,25. Scapă-mă de ea,11. Noi simțim la fel,19. Mă întreaba inima,27. Defectul tău sunt eu,1. Cât de departe
303,27,37,25. Scapă-mă de ea,30. Dragostea rămâne,37. Mai stai,5. Nebun de alb,27. Defectul tău sunt eu,14. Pe aripi de vânt,36. Dincolo de noi,1. Cât de departe,11. Noi simțim la fel
304,24,35,4. Cum am ajuns să te iubesc,5. Nebun de alb,26. Mi-e sete de tine,2. Două mâini,35. Doar cu tine,18. De unde vii la ora asta?,24. Cele două cuvinte,27. Defectul tău sunt eu,20. Pământul
305,12,35,23. Îndrăgostit (deși n-am vrut),27. Defectul tău sunt eu,24. Cele două cuvinte,12. Cu un picior în rai,7. Drumurile noastre,10. Să nu-mi iei niciodată dragostea,18. De unde vii la ora asta?,35. Doar cu tine,13. Ochii ăia verzi
306,29,32,29. În lipsa mea,13. Ochii ăia verzi,24. Cele două cuvinte,15. Până vara viitoare,31. Noapte caldă,28. Secret discret,14. Pe aripi de vânt,17. Inimi desenate,32. Vino la mine
307,21,37,28. Secret discret,34. Pentru că,37. Mai stai,3. M-am îndrăgostit numai de ea,6. Fericirea are chipul tău,24. Cele două cuvinte,"8. Cine, cine",2. Două mâini,21. Iubește-mă
308,24,36,34. Pentru că,15. Până vara viitoare,24. Cele două cuvinte,27. Defectul tău sunt eu,36. Dincolo de noi,2. Două mâini,5. Nebun de alb,33. Ce e dragostea?,23. Îndrăgostit (deși n-am vrut)
309,17,32,27. Defectul tău sunt eu,23. Îndrăgostit (deși n-am vrut),6. Fericirea are chipul tău,30. Dragostea rămâne,10. Să nu-mi iei niciodată dragostea,2. Două mâini,32. Vino la mine,19. Mă întreaba inima,17. Inimi desenate
310,25,32,25. Scapă-mă de ea,18. De unde vii la ora asta?,14. Pe aripi de vânt,30. Dragostea rămâne,16. Dansează amândoi,5. Nebun de alb,32. Vino la mine,26. Mi-e sete de tine,28. Secret discret
311,12,29,19. Mă întreaba inima,14. Pe aripi de vânt,23. Îndrăgostit (deși n-am vrut),12. Cu un picior în rai,6. Fericirea are chipul tău,3. M-am îndrăgostit numai de ea,20. Pământul,29. În lipsa mea,11. Noi simțim la fel
312,17,33,31. Noapte caldă,33. Ce e dragostea?,13. Ochii ăia verzi,18. De unde vii la ora asta?,14. Pe aripi de vânt,19. Mă întreaba inima,16. Dansează amândoi,17. Inimi desenate,15. Până vara viitoare
313,16,37,2. Două mâini,16. Dansează amândoi,4. Cum am ajuns să te iubesc,20. Pământul,9. Iubirea schimbă tot,19. Mă întreaba inima,37. Mai stai,18. De unde vii la ora asta?,7. Drumurile noastre
314,25,38,11. Noi simțim la fel,16. Dansează amândoi,26. Mi-e sete de tine,25. Scapă-mă de ea,1. Cât de departe,3. M-am îndrăgostit numai de ea,38. Paraschivo,37. Mai stai,10. Să nu-mi iei niciodată dragostea
315,16,38,30. Dragostea rămâne,16. Dansează amândoi,38. Paraschivo,17. Inimi desenate,5. Nebun de alb,3. M-am îndrăgostit numai de ea,12. Cu un picior în rai,9. Iubirea schimbă tot,33. Ce e dragostea?
316,29,37,29. În lipsa mea,10. Să nu-mi iei niciodată dragostea,19. Mă întreaba inima,21. Iubește-mă,34. Pentru că,28. Secret discret,11. Noi simțim la fel,18. De unde vii la ora asta?,37. Mai stai
317,20,38,20. Pământul,4. Cum am ajuns să te iubesc,12. Cu un picior în rai,22. Vals,31. Noapte caldă,38. Paraschivo,23. Îndrăgostit (deși n-am vrut),37. Mai stai,11. Noi simțim la fel
318,22,36,15. Până vara viitoare,22. Vals,12. Cu un picior în rai,33. Ce e dragostea?,14. Pe aripi de vânt,3. M-am îndrăgostit numai de ea,9. Iubirea schimbă tot,23. Îndrăgostit (deși n-am vrut),36. Dincolo de noi
319,24,27,5. Nebun de alb,1. Cât de departe,27. Defectul tău sunt eu,3. M-am îndrăgostit numai de ea,26. Mi-e sete de tine,12. Cu un picior în rai,24. Cele două cuvinte,2. Două mâini,7. Drumurile noastre
320,31,37,13. Ochii ăia verzi,37. Mai stai,11. Noi simțim la fel,35. Doar cu tine,19. Mă întreaba inima,22. Vals,7. Drumurile noastre,6. Fericirea are chipul tău,31. Noapte caldă
321,16,34,24. Cele două cuvinte,34. Pentru că,11. Noi simțim la fel,6. Fericirea are chipul tău,9. Iubirea schimbă tot,16. Dansează amândoi,26. Mi-e sete de tine,15. Până vara viitoare,2. Două mâini
322,21,34,10. Să nu-mi iei niciodată dragostea,21. Iubește-mă,11. Noi simțim la fel,2. Două mâini,33. Ce e dragostea?,26. Mi-e sete de tine,34. Pentru că,24. Cele două cuvinte,16. Dansează amândoi
323,15,28,12. Cu un picior în rai,13. Ochii ăia verzi,24. Cele două cuvinte,6. Fericirea are chipul tău,3. M-am îndrăgostit numai de ea,28. Secret discret,22. Vals,15. Până vara viitoare,21. Iubește-mă
324,27,38,28. Secret discret,3. M-am îndrăgostit numai de ea,38. Paraschivo,13. Ochii ăia verzi,27. Defectul tău sunt eu,26. Mi-e sete de tine,35. Doar cu tine,31. Noapte caldă,34. Pentru că
325,14,38,14. Pe aripi de vânt,"8. Cine, cine",38. Paraschivo,1. Cât de departe,32. Vino la mine,16. Dansează amândoi,9. Iubirea schimbă tot,31. Noapte caldă,2. Două mâini
326,30,37,"8. Cine, cine",35. Doar cu tine,3. M-am îndrăgostit numai de ea,1. Cât de departe,2. Două mâini,30. Dragostea rămâne,32. Vino la mine,9. Iubirea schimbă tot,37. Mai stai
327,23,35,30. Dragostea rămâne,21. Iubește-mă,35. Doar cu tine,18. De unde vii la ora asta?,15. Până vara viitoare,29. În lipsa mea,22. Vals,23. Îndrăgostit (deși n-am vrut),12. Cu un picior în rai
328,15,35,19. Mă întreaba inima,5. Nebun de alb,21. Iubește-mă,25. Scapă-mă de ea,15. Până vara viitoare,35. Doar cu tine,16. Dansează amândoi,3. M-am îndrăgostit numai de ea,31. Noapte caldă
329,24,36,29. În lipsa mea,11. Noi simțim la fel,1. Cât de departe,36. Dincolo de noi,3. M-am îndrăgostit numai de ea,24. Cele două cuvinte,35. Doar cu tine,26. Mi-e sete de tine,18. De unde vii la ora asta?
330,26,37,29. În lipsa mea,7. Drumurile noastre,35. Doar cu tine,1. Cât de departe,26. Mi-e sete de tine,9. Iubirea schimbă tot,28. Secret discret,36. Dincolo de noi,37. Mai stai
331,21,35,30. Dragostea rămâne,35. Doar cu tine,21. Iubește-mă,29. În lipsa mea,27. Defectul tău sunt eu,7. Drumurile noastre,33. Ce e dragostea?,5. Nebun de alb,3. M-am îndrăgostit numai de ea
332,26,36,26. Mi-e sete de tine,32. Vino la mine,"8. Cine, cine",11. Noi simțim la fel,20. Pământul,36. Dincolo de noi,13. Ochii ăia verzi,31. Noapte caldă,27. Defectul tău sunt eu
333,17,38,38. Paraschivo,27. Defectul tău sunt eu,17. Inimi desenate,34. Pentru că,3. M-am îndrăgostit numai de ea,9. Iubirea schimbă tot,33. Ce e dragostea?,6. Fericirea are chipul tău,15. Până vara viitoare
334,24,37,9. Iubirea schimbă tot,7. Drumurile noastre,30. Dragostea rămâne,24. Cele două cuvinte,17. Inimi desenate,12. Cu un picior în rai,37. Mai stai,25. Scapă-mă de ea,36. Dincolo de noi
335,21,38,4. Cum am ajuns să te iubesc,30. Dragostea rămâne,18. De unde vii la ora asta?,38. Paraschivo,31. Noapte caldă,21. Iubește-mă,26. Mi-e sete de tine,35. Doar cu tine,9. Iubirea schimbă tot
336,19,34,32. Vino la mine,17. Inimi desenate,4. Cum am ajuns să te iubesc,34. Pentru că,24. Cele două cuvinte,19. Mă întreaba inima,16. Dansează amândoi,21. Iubește-mă,10. Să nu-mi iei niciodată dragostea
337,25,36,36. Dincolo de noi,15. Până vara viitoare,28. Secret discret,33. Ce e dragostea?,4. Cum am ajuns să te iubesc,22. Vals,1. Cât de departe,25. Scapă-mă de ea,29. În lipsa mea
338,10,31,26. Mi-e sete de tine,10. Să nu-mi iei niciodată dragostea,20. Pământul,19. Mă întreaba inima,9. Iubirea schimbă tot,31. Noapte caldă,13. Ochii ăia verzi,1. Cât de departe,7. Drumurile noastre
339,25,37,14. Pe aripi de vânt,25. Scapă-mă de ea,1. Cât de departe,9. Iubirea schimbă tot,32. Vino la mine,16. Dansează amândoi,37. Mai stai,19. Mă întreaba inima,36. Dincolo de noi
340,18,38,24. Cele două cuvinte,38. Paraschivo,29. În lipsa mea,6. Fericirea are chipul tău,18. De unde vii la ora asta?,12. Cu un picior în rai,23. Îndrăgostit (deși n-am vrut),13. Ochii ăia verzi,21. Iubește-mă
341,23,37,12. Cu un picior în rai,"8. Cine, cine",37. Mai stai,22. Vals,31. Noapte caldă,6. Fericirea are chipul tău,23. Îndrăgostit (deși n-am vrut),9. Iubirea schimbă tot,15. Până vara viitoare
342,20,35,27. Defectul tău sunt eu,35. Doar cu tine,15. Până vara viitoare,16. Dansează amândoi,20. Pământul,2. Două mâini,7. Drumurile noastre,17. Inimi desenate,21. Iubește-mă
343,21,29,21. Iubește-mă,27. Defectul tău sunt eu,29. În lipsa mea,13. Ochii ăia verzi,19. Mă întreaba inima,23. Îndrăgostit (deși n-am vrut),6. Fericirea are chipul tău,26. Mi-e sete de tine,5. Nebun de alb
344,26,36,29. În lipsa mea,1. Cât de departe,6. Fericirea are chipul tău,19. Mă întreaba inima,36. Dincolo de noi,9. Iubirea schimbă tot,"8. Cine, cine",34. Pentru că,26. Mi-e sete de tine
345,28,37,37. Mai stai,36. Dincolo de noi,34. Pentru că,21. Iubește-mă,35. Doar cu tine,6. Fericirea are chipul tău,22. Vals,28. Secret discret,23. Îndrăgostit (deși n-am vrut)
346,18,35,14. Pe aripi de vânt,12. Cu un picior în rai,18. De unde vii la ora asta?,11. Noi simțim la fel,32. Vino la mine,1. Cât de departe,20. Pământul,16. Dansează amândoi,35. Doar cu tine
347,22,37,22. Vals,9. Iubirea schimbă tot,16. Dansează amândoi,19. Mă întreaba inima,37. Mai stai,4. Cum am ajuns să te iubesc,2. Două mâini,21. Iubește-mă,28. Secret discret
348,25,36,20. Pământul,5. Nebun de alb,30. Dragostea rămâne,25. Scapă-mă de ea,36. Dincolo de noi,9. Iubirea schimbă tot,15. Până vara viitoare,26. Mi-e sete de tine,4. Cum am ajuns să te iubesc
349,22,37,29. În lipsa mea,37. Mai stai,22. Vals,31. Noapte caldă,28. Secret discret,5. Nebun de alb,24. Cele două cuvinte,19. Mă întreaba inima,3. M-am îndrăgostit numai de ea
350,15,36,29. În lipsa mea,7. Drumurile noastre,32. Vino la mine,4. Cum am ajuns să te iubesc,15. Până vara viitoare,13. Ochii ăia verzi,27. Defectul tău sunt eu,36. Dincolo de noi,30. Dragostea rămâne
351,31,38,35. Doar cu tine,3. M-am îndrăgostit numai de ea,23. Îndrăgostit (deși n-am vrut),13. Ochii ăia verzi,37. Mai stai,38. Paraschivo,26. Mi-e sete de tine,20. Pământul,31. Noapte caldă
352,16,35,35. Doar cu tine,4. Cum am ajuns să te iubesc,3. M-am îndrăgostit numai de ea,9. Iubirea schimbă tot,5. Nebun de alb,17. Inimi desenate,32. Vino la mine,16. Dansează amândoi,20. Pământul
353,21,29,"8. Cine, cine",23. Îndrăgostit (deși n-am vrut),29. În lipsa mea,13. Ochii ăia verzi,22. Vals,17. Inimi desenate,21. Iubește-mă,14. Pe aripi de vânt,18. De unde vii la ora asta?
354,21,33,19. Mă întreaba inima,24. Cele două cuvinte,21. Iubește-mă,31. Noapte caldă,27. Defectul tău sunt eu,9. Iubirea schimbă tot,33. Ce e dragostea?,28. Secret discret,7. Drumurile noastre
355,19,36,6. Fericirea are chipul tău,19. Mă întreaba inima,22. Vals,20. Pământul,14. Pe aripi de vânt,36. Dincolo de noi,30. Dragostea rămâne,15. Până vara viitoare,27. Defectul tău sunt eu
356,20,38,26. Mi-e sete de tine,12. Cu un picior în rai,9. Iubirea schimbă tot,6. Fericirea are chipul tău,35. Doar cu tine,5. Nebun de alb,22. Vals,38. Paraschivo,20. Pământul
357,16,38,14. Pe aripi de vânt,6. Fericirea are chipul tău,16. Dansează amândoi,33. Ce e dragostea?,20. Pământul,18. De unde vii la ora asta?,25. Scapă-mă de ea,"8. Cine, cine",38. Paraschivo
358,29,38,1. Cât de departe,29. În lipsa mea,32. Vino la mine,38. Paraschivo,21. Iubește-mă,18. De unde vii la ora asta?,"8. Cine, cine",12. Cu un picior în rai,37. Mai stai
359,15,31,11. Noi simțim la fel,19. Mă întreaba inima,31. Noapte caldă,29. În lipsa mea,13. Ochii ăia verzi,10. Să nu-mi iei niciodată dragostea,15. Până vara viitoare,9. Iubirea schimbă tot,"8. Cine, cine"
360,20,32,32. Vino la mine,6. Fericirea are chipul tău,22. Vals,14. Pe aripi de vânt,20. Pământul,19. Mă întreaba inima,31. Noapte caldă,1. Cât de departe,10. Să nu-mi iei niciodată dragostea
361,20,38,35. Doar cu tine,13. Ochii ăia verzi,"8. Cine, cine",21. Iubește-mă,20. Pământul,31. Noapte caldă,38. Paraschivo,10. Să nu-mi iei niciodată dragostea,17. Inimi desenate
362,21,35,32. Vino la mine,11. Noi simțim la fel,24. Cele două cuvinte,35. Doar cu tine,21. Iubește-mă,4. Cum am ajuns să te iubesc,9. Iubirea schimbă tot,1. Cât de departe,28. Secret discret
363,10,31,11. Noi simțim la fel,18. De unde vii la ora asta?,9. Iubirea schimbă tot,7. Drumurile noastre,10. Să nu-mi iei niciodată dragostea,"8. Cine, cine",16. Dansează amândoi,31. Noapte caldă,21. Iubește-mă
364,32,37,37. Mai stai,35. Doar cu tine,2. Două mâini,1. Cât de departe,28. Secret discret,33. Ce e dragostea?,3. M-am îndrăgostit numai de ea,24. Cele două cuvinte,32. Vino la mine
365,28,38,22. Vals,31. Noapte caldă,29. În lipsa mea,19. Mă întreaba inima,28. Secret discret,15. Până vara viitoare,38. Paraschivo,11. Noi simțim la fel,34. Pentru că
366,14,31,5. Nebun de alb,17. Inimi desenate,12. Cu un picior în rai,31. Noapte caldă,18. De unde vii la ora asta?,21. Iubește-mă,2. Două mâini,11. Noi simțim la fel,14. Pe aripi de vânt
367,24,35,13. Ochii ăia verzi,10. Să nu-mi iei niciodată dragostea,32. Vino la mine,18. De unde vii la ora asta?,24. Cele două cuvinte,35. Doar cu tine,28. Secret discret,9. Iubirea schimbă tot,25. Scapă-mă de ea
368,19,34,31. Noapte caldă,6. Fericirea are chipul tău,11. Noi simțim la fel,3. M-am îndrăgostit numai de ea,34. Pentru că,2. Două mâini,33. Ce e dragostea?,26. Mi-e sete de tine,19. Mă întreaba inima
369,33,37,6. Fericirea are chipul tău,10. Să nu-mi iei niciodată dragostea,37. Mai stai,34. Pentru că,35. Doar cu tine,17. Inimi desenate,33. Ce e dragostea?,27. Defectul tău sunt eu,30. Dragostea rămâne
370,26,37,37. Mai stai,36. Dincolo de noi,19. Mă întreaba inima,9. Iubirea schimbă tot,24. Cele două cuvinte,26. Mi-e sete de tine,6. Fericirea are chipul tău,13. Ochii ăia verzi,29. În lipsa mea
371,29,38,7. Drumurile noastre,30. Dragostea rămâne,15. Până vara viitoare,38. Paraschivo,21. Iubește-mă,10. Să nu-mi iei niciodată dragostea,17. Inimi desenate,11. Noi simțim la fel,29. În lipsa mea
372,25,38,6. Fericirea are chipul tău,10. Să nu-mi iei niciodată dragostea,33. Ce e dragostea?,18. De unde vii la ora asta?,11. Noi simțim la fel,38. Paraschivo,25. Scapă-mă de ea,35. Doar cu tine,20. Pământul
373,16,31,31. Noapte caldă,16. Dansează amândoi,6. Fericirea are chipul tău,11. Noi simțim la fel,15. Până vara viitoare,27. Defectul tău sunt eu,18. De unde vii la ora asta?,5. Nebun de alb,21. Iubește-mă
374,20,34,16. Dansează amândoi,2. Două mâini,30. Dragostea rămâne,29. În lipsa mea,20. Pământul,6. Fericirea are chipul tău,23. Îndrăgostit (deși n-am vrut),9. Iubirea schimbă tot,34. Pentru că
375,21,31,16. Dansează amândoi,6. Fericirea are chipul tău,21. Iubește-mă,23. Îndrăgostit (deși n-am vrut),22. Vals,24. Cele două cuvinte,31. Noapte caldă,25. Scapă-mă de ea,"8. Cine, cine"
